unique_task_id,source_row,task_ref,project_id,task_group,task_type,to_package,association,cause,created_date,created_year,created_month,created_weekday,description_length,has_images,has_comments,has_documents,overdue_label,days_since_dataset_start,urgency_level,safety_classification,task_type_original
1328_T76201.21,3742,T76201.21,1328,Safety,Safety Notice (Amber) - General Issue,Groundworks,FormAnswer,JPC - Safety - Plant & Equipment,2019-05-17,2019,5,Friday,194,1,0,0,0,56,Not Specified,Best Practice,Safety Notice (Amber) - General Issue
1328_T76201.20,3743,T76201.20,1328,Safety,Safety Notice (Green) - Good Observation,Unknown,FormAnswer,JPC - Safety - Documentation,2019-05-17,2019,5,Friday,103,1,0,0,0,56,Not Specified,Not Applicable,Safety Notice (Green) - Good Observation
1328_T76201.19,3744,T76201.19,1328,Safety,Safety Notice (Green) - Good Observation,Main Contractor,FormAnswer,JPC - Safety - House Keeping,2019-05-17,2019,5,Friday,151,1,0,0,0,56,Not Specified,Not Applicable,Safety Notice (Green) - Good Observation
1328_T76201.18,3745,T76201.18,1328,Safety,Safety Notice (Green) - Good Observation,Main Contractor,FormAnswer,JPC - Safety - Access,2019-05-17,2019,5,Friday,53,1,0,0,0,56,Not Specified,Not Applicable,Safety Notice (Green) - Good Observation
1328_T76201.17,3746,T76201.17,1328,Safety,Safety Notice (Amber) - General Issue,Carpentry,FormAnswer,JPC - Quality - Workmanship,2019-05-13,2019,5,Monday,18,1,1,0,0,52,Not Specified,Not Applicable,Safety Notice (Amber) - General Issue
1328_T76201.15,3747,T76201.15,1328,Safety,Safety Notice (Amber) - General Issue,Unknown,FormAnswer,JPC - Safety - Environemental,2019-03-28,2019,3,Thursday,26,1,0,0,0,6,Not Specified,Not Applicable,Safety Notice (Amber) - General Issue
1328_T76201.14,3748,T76201.14,1328,Safety,Safety Notice (Green) - Good Observation,Main Contractor,FormAnswer,JPC - Safey - Access,2019-03-28,2019,3,Thursday,34,0,0,0,0,6,Not Specified,Not Applicable,Safety Notice (Green) - Good Observation
1328_T76201.13,3749,T76201.13,1328,Safety,Safety Notice (Amber) - General Issue,Unknown,FormAnswer,JPC - Safety - Environemental,2019-03-28,2019,3,Thursday,26,0,0,0,0,6,Not Specified,Not Applicable,Safety Notice (Amber) - General Issue
1328_T76201.12,3750,T76201.12,1328,Safety,Safety Notice (Amber) - General Issue,Unknown,FormAnswer,JPC - Safety - Environemental,2019-03-28,2019,3,Thursday,26,0,0,0,0,6,Not Specified,Not Applicable,Safety Notice (Amber) - General Issue
1328_T76201.11,3751,T76201.11,1328,Safety,Safety Notice (Amber) - General Issue,Unknown,FormAnswer,JPC - Safey - Access,2019-03-28,2019,3,Thursday,26,0,0,0,0,6,Not Specified,Not Applicable,Safety Notice (Amber) - General Issue
1328_T77029.9,3752,T77029.9,1328,Site Management,JPC - Progress Photo,Unknown,Not Specified,Not Specified,2019-03-22,2019,3,Friday,10,1,0,0,0,0,Not Specified,Not Applicable,Photo Record
1329_T102314.253,3753,T102314.253,1329,Safety,Safety Notice (Amber) - General Issue,Conservation,FormAnswer,JPC - Safety - Demolition,2020-09-14,2020,9,Monday,61,1,0,0,0,542,Not Specified,Not Applicable,Safety Notice (Amber) - General Issue
1329_T102314.252,3754,T102314.252,1329,Safety,Safety Notice (Amber) - General Issue,Conservation,FormAnswer,JPC - Safety - House Keeping,2020-09-14,2020,9,Monday,84,1,0,0,0,542,Not Specified,Behavioural Failure,Safety Notice (Amber) - General Issue
1329_T102314.251,3755,T102314.251,1329,Safety,Safety Notice (Green) - Good Observation,Formwork,FormAnswer,JPC - Safety - House Keeping,2020-09-14,2020,9,Monday,45,1,0,0,0,542,Not Specified,Not Applicable,Safety Notice (Green) - Good Observation
1329_T102314.250,3756,T102314.250,1329,Safety,Safety Notice (Amber) - General Issue,Formwork,FormAnswer,JPC - Safety - House Keeping,2020-09-14,2020,9,Monday,83,1,0,0,0,542,Not Specified,Not Applicable,Safety Notice (Amber) - General Issue
1329_T102314.249,3757,T102314.249,1329,Safety,Safety Notice (Green) - Good Observation,Formwork,FormAnswer,JPC - Safety - Working At Height,2020-09-14,2020,9,Monday,49,1,0,0,0,542,Not Specified,Not Applicable,Safety Notice (Green) - Good Observation
1329_T102314.248,3758,T102314.248,1329,Safety,Safety Notice (Amber) - General Issue,Main Contractor,FormAnswer,JPC - Safety - Access,2020-09-14,2020,9,Monday,88,1,0,0,0,542,Not Specified,Not Applicable,Safety Notice (Amber) - General Issue
1329_T102314.247,3759,T102314.247,1329,Safety,Safety Notice (Green) - Good Observation,Formwork,FormAnswer,JPC - Safety - Working At Height,2020-09-11,2020,9,Friday,27,1,0,0,0,539,Not Specified,Not Applicable,Safety Notice (Green) - Good Observation
1329_T102314.246,3760,T102314.246,1329,Safety,Safety Notice (Amber) - General Issue,Formwork,FormAnswer,JPC - Safety - Working At Height,2020-09-11,2020,9,Friday,128,0,0,0,0,539,Not Specified,Behavioural Failure,Safety Notice (Amber) - General Issue
1329_T102314.245,3761,T102314.245,1329,Safety,Safety Notice (Amber) - General Issue,Scaffolding,FormAnswer,JPC - Safety - Scaffolding,2020-09-11,2020,9,Friday,173,1,0,0,0,539,Not Specified,Not Applicable,Safety Notice (Amber) - General Issue
1329_T102314.244,3762,T102314.244,1329,Safety,Safety Notice (Amber) - General Issue,Scaffolding,FormAnswer,JPC - Safety - Scaffolding,2020-09-11,2020,9,Friday,212,1,0,0,0,539,Not Specified,System Failure,Safety Notice (Amber) - General Issue
1329_T102314.243,3763,T102314.243,1329,Safety,Safety Notice (Amber) - General Issue,Scaffolding,FormAnswer,JPC - Safety - Scaffolding,2020-09-11,2020,9,Friday,92,1,0,0,0,539,Not Specified,Not Applicable,Safety Notice (Amber) - General Issue
1329_T102314.242,3764,T102314.242,1329,Safety,Safety Notice (Green) - Good Observation,Formwork,FormAnswer,JPC - Safety - Access,2020-09-11,2020,9,Friday,52,1,0,0,0,539,Not Specified,Not Applicable,Safety Notice (Green) - Good Observation
1329_T102314.241,3765,T102314.241,1329,Safety,Safety Notice (Amber) - General Issue,Formwork,FormAnswer,JPC - Safety - Access,2020-09-11,2020,9,Friday,63,1,0,0,0,539,Not Specified,Behavioural Failure,Safety Notice (Amber) - General Issue
1329_T102314.240,3766,T102314.240,1329,Safety,Safety Notice (Amber) - General Issue,Roofing,FormAnswer,JPC - Quality - Workmanship,2020-09-11,2020,9,Friday,37,1,0,0,0,539,Not Specified,Not Applicable,Safety Notice (Amber) - General Issue
1329_T102314.239,3767,T102314.239,1329,Safety,Safety Notice (Amber) - General Issue,Roofing,FormAnswer,JPC - Safety - House Keeping,2020-09-11,2020,9,Friday,64,1,0,0,0,539,Not Specified,Behavioural Failure,Safety Notice (Amber) - General Issue
1329_T102314.238,3768,T102314.238,1329,Safety,Safety Notice (Green) - Good Observation,Conservation,FormAnswer,JPC - Safety - House Keeping,2020-09-11,2020,9,Friday,58,1,0,0,0,539,Not Specified,Not Applicable,Safety Notice (Green) - Good Observation
1329_T102314.237,3769,T102314.237,1329,Safety,Safety Notice (Amber) - General Issue,Formwork,FormAnswer,JPC - Safety - House Keeping,2020-09-11,2020,9,Friday,47,1,0,0,0,539,Not Specified,Behavioural Failure,Safety Notice (Amber) - General Issue
1329_T102314.236,3770,T102314.236,1329,Safety,Safety Notice (Amber) - General Issue,Formwork,FormAnswer,JPC - Safety - House Keeping,2020-09-11,2020,9,Friday,98,0,0,0,0,539,Not Specified,Not Applicable,Safety Notice (Amber) - General Issue
1329_T102314.235,3771,T102314.235,1329,Safety,Safety Notice (Amber) - General Issue,Formwork,FormAnswer,JPC - Safety - Exclusion Zones,2020-09-11,2020,9,Friday,45,1,0,0,0,539,Not Specified,Behavioural Failure,Safety Notice (Amber) - General Issue
1329_T102314.234,3772,T102314.234,1329,Safety,Safety Notice (Amber) - General Issue,Formwork,FormAnswer,JPC - Safety - Storage,2020-09-10,2020,9,Thursday,89,1,0,0,0,538,Not Specified,Behavioural Failure,Safety Notice (Amber) - General Issue
1329_T102314.233,3773,T102314.233,1329,Safety,Safety Notice (Amber) - General Issue,Formwork,FormAnswer,JPC - Safety - Working At Height,2020-09-10,2020,9,Thursday,167,1,0,0,0,538,Not Specified,Behavioural Failure,Safety Notice (Amber) - General Issue
1329_T102314.232,3774,T102314.232,1329,Safety,Safety Notice (Amber) - General Issue,Formwork,FormAnswer,JPC - Safety - House Keeping,2020-09-10,2020,9,Thursday,79,1,0,0,0,538,Not Specified,Behavioural Failure,Safety Notice (Amber) - General Issue
1329_T102314.231,3775,T102314.231,1329,Safety,Safety Notice (Amber) - General Issue,Conservation,FormAnswer,JPC - Safety - Access,2020-09-10,2020,9,Thursday,111,0,0,0,0,538,Not Specified,Behavioural Failure,Safety Notice (Amber) - General Issue
1329_T102314.230,3776,T102314.230,1329,Safety,Safety Notice (Amber) - General Issue,Conservation,FormAnswer,JPC - Safety - House Keeping,2020-09-10,2020,9,Thursday,121,1,0,0,0,538,Not Specified,Not Applicable,Safety Notice (Amber) - General Issue
1329_T133598.59,3777,T133598.59,1329,Safety,Safety Notice (Amber) - General Issue,Formwork,FormAnswer,JPC - Safety - Documentation,2020-09-09,2020,9,Wednesday,18,0,0,0,0,537,Not Specified,Not Applicable,Safety Notice (Amber) - General Issue
1329_T133598.58,3778,T133598.58,1329,Design Team,Design Team - Good Quality Observation,Formwork,FormAnswer,JPC - Safey - Access,2020-09-09,2020,9,Wednesday,31,1,0,0,0,537,Not Specified,Not Applicable,Design Team - Good Quality Observation
1329_T133598.57,3779,T133598.57,1329,Safety,Safety Notice (Amber) - General Issue,Formwork,FormAnswer,JPC - Safety - Access,2020-09-09,2020,9,Wednesday,26,1,0,0,0,537,Not Specified,Not Applicable,Safety Notice (Amber) - General Issue
1329_T133598.56,3780,T133598.56,1329,Safety,Safety Notice (Green) - Good Observation,Carpentry,FormAnswer,JPC - Safety - Exclusion Zones,2020-09-09,2020,9,Wednesday,48,1,0,0,0,537,Not Specified,Not Applicable,Safety Notice (Green) - Good Observation
1329_T133598.55,3781,T133598.55,1329,Safety,Safety Notice (Amber) - General Issue,BSS Labour,FormAnswer,JPC - Safey - Access,2020-09-09,2020,9,Wednesday,47,1,0,0,0,537,Not Specified,Not Applicable,Safety Notice (Amber) - General Issue
1329_T133598.54,3782,T133598.54,1329,Safety,Safety Notice (Amber) - General Issue,Fireproofing,FormAnswer,JPC - Safety - Access,2020-09-09,2020,9,Wednesday,37,1,0,0,0,537,Not Specified,Not Applicable,Safety Notice (Amber) - General Issue
1329_T92677.122,3783,T92677.122,1329,Safety,Safety Notice (Amber) - General Issue,Main Contractor,FormAnswer,JPC - Safety - House Keeping,2020-09-08,2020,9,Tuesday,53,1,0,0,0,536,Not Specified,Not Applicable,Safety Notice (Amber) - General Issue
1329_T92677.121,3784,T92677.121,1329,Safety,Safety Notice (Green) - Good Observation,Carpentry,FormAnswer,JPC - Safety - House Keeping,2020-09-08,2020,9,Tuesday,75,1,0,0,0,536,Not Specified,Not Applicable,Safety Notice (Green) - Good Observation
1329_T92677.120,3785,T92677.120,1329,Safety,Safety Notice (Green) - Good Observation,Formwork,FormAnswer,JPC - Quality - Workmanship,2020-09-08,2020,9,Tuesday,56,1,0,0,0,536,Not Specified,Not Applicable,Safety Notice (Green) - Good Observation
1329_T92677.119,3786,T92677.119,1329,Safety,Safety Notice (Amber) - General Issue,Formwork,FormAnswer,JPC - Safety - House Keeping,2020-09-08,2020,9,Tuesday,59,1,0,0,0,536,Not Specified,Not Applicable,Safety Notice (Amber) - General Issue
1329_T92677.118,3787,T92677.118,1329,Safety,Safety Notice (Green) - Good Observation,Formwork,FormAnswer,JPC - Safety - House Keeping,2020-09-08,2020,9,Tuesday,60,1,0,0,0,536,Not Specified,Not Applicable,Safety Notice (Green) - Good Observation
1329_T92677.117,3788,T92677.117,1329,Safety,Safety Notice (Amber) - General Issue,Conservation,FormAnswer,JPC - Safety - House Keeping,2020-09-08,2020,9,Tuesday,64,1,0,0,0,536,Not Specified,Not Applicable,Safety Notice (Amber) - General Issue
1329_T133598.53,3789,T133598.53,1329,Safety,Safety Notice (Amber) - General Issue,Conservation,FormAnswer,JPC - Safety - House Keeping,2020-09-08,2020,9,Tuesday,58,1,0,0,0,536,Not Specified,Not Applicable,Safety Notice (Amber) - General Issue
1329_T92677.116,3790,T92677.116,1329,Safety,Safety Notice (Amber) - General Issue,Formwork,FormAnswer,JPC - Safety - Storage,2020-09-07,2020,9,Monday,22,1,0,0,0,535,Not Specified,Not Applicable,Safety Notice (Amber) - General Issue
1329_T92677.115,3791,T92677.115,1329,Safety,Safety Notice (Amber) - General Issue,Formwork,FormAnswer,JPC - Quality - Workmanship,2020-09-07,2020,9,Monday,22,1,0,0,0,535,Not Specified,Not Applicable,Safety Notice (Amber) - General Issue
1329_T92677.114,3792,T92677.114,1329,Safety,Safety Notice (Amber) - General Issue,Main Contractor,FormAnswer,JPC - Quality - Information,2020-09-07,2020,9,Monday,47,1,0,0,0,535,Not Specified,Not Applicable,Safety Notice (Amber) - General Issue
1329_T92677.113,3793,T92677.113,1329,Safety,Safety Notice (Green) - Good Observation,Main Contractor,FormAnswer,JPC - Quality - Management,2020-09-07,2020,9,Monday,23,1,0,0,0,535,Not Specified,Not Applicable,Safety Notice (Green) - Good Observation
1329_T102314.229,3794,T102314.229,1329,Safety,Safety Notice (Amber) - General Issue,Roofing,FormAnswer,JPC - Safety - Exclusion Zones,2020-09-04,2020,9,Friday,114,1,0,0,0,532,Not Specified,Behavioural Failure,Safety Notice (Amber) - General Issue
1329_T102314.228,3795,T102314.228,1329,Safety,Safety Notice (Amber) - General Issue,Scaffolding,FormAnswer,JPC - Safety - Scaffolding,2020-09-04,2020,9,Friday,148,1,0,0,0,532,Not Specified,Behavioural Failure,Safety Notice (Amber) - General Issue
1329_T102314.227,3796,T102314.227,1329,Safety,Safety Notice (Amber) - General Issue,Conservation,FormAnswer,JPC - Safety - Access,2020-09-04,2020,9,Friday,42,1,0,0,0,532,Not Specified,Behavioural Failure,Safety Notice (Amber) - General Issue
1329_T102314.226,3797,T102314.226,1329,Safety,Safety Notice (Green) - Good Observation,Carpentry,FormAnswer,JPC - Safety - Access,2020-09-04,2020,9,Friday,86,1,0,0,0,532,Not Specified,Not Applicable,Safety Notice (Green) - Good Observation
1329_T102314.225,3798,T102314.225,1329,Safety,Safety Notice (Green) - Good Observation,Main Contractor,FormAnswer,JPC - Safety - Access,2020-09-04,2020,9,Friday,53,1,0,0,0,532,Not Specified,Not Applicable,Safety Notice (Green) - Good Observation
1329_T102314.224,3799,T102314.224,1329,Safety,Safety Notice (Green) - Good Observation,Main Contractor,FormAnswer,JPC - Safety - Lifting / Slinging,2020-09-04,2020,9,Friday,31,1,0,0,0,532,Not Specified,Not Applicable,Safety Notice (Green) - Good Observation
1329_T102314.223,3800,T102314.223,1329,Safety,Safety Notice (Green) - Good Observation,Formwork,FormAnswer,JPC - Safety - Working At Height,2020-09-04,2020,9,Friday,56,1,0,0,0,532,Not Specified,Not Applicable,Safety Notice (Green) - Good Observation
1329_T102314.222,3801,T102314.222,1329,Safety,Safety Notice (Amber) - General Issue,Conservation,FormAnswer,JPC - Safety - House Keeping,2020-09-04,2020,9,Friday,58,0,0,0,0,532,Not Specified,Not Applicable,Safety Notice (Amber) - General Issue
1329_T102314.221,3802,T102314.221,1329,Safety,Safety Notice (Amber) - General Issue,Main Contractor,FormAnswer,JPC - Safety - House Keeping,2020-09-04,2020,9,Friday,77,1,0,0,0,532,Not Specified,Not Applicable,Safety Notice (Amber) - General Issue
1329_T102314.220,3803,T102314.220,1329,Safety,Safety Notice (Amber) - General Issue,Formwork,FormAnswer,JPC - Safety - House Keeping,2020-09-04,2020,9,Friday,75,1,0,0,0,532,Not Specified,Not Applicable,Safety Notice (Amber) - General Issue
1329_T102314.219,3804,T102314.219,1329,Safety,Safety Notice (Amber) - General Issue,Formwork,FormAnswer,JPC - Safety - House Keeping,2020-09-04,2020,9,Friday,89,1,0,0,0,532,Not Specified,Behavioural Failure,Safety Notice (Amber) - General Issue
1329_T102314.218,3805,T102314.218,1329,Safety,Safety Notice (Amber) - General Issue,Formwork,FormAnswer,JPC - Safety - House Keeping,2020-09-04,2020,9,Friday,55,1,0,0,0,532,Not Specified,Behavioural Failure,Safety Notice (Amber) - General Issue
1329_T102314.217,3806,T102314.217,1329,Safety,Safety Notice (Amber) - General Issue,Conservation,FormAnswer,JPC - Safety - House Keeping,2020-09-04,2020,9,Friday,48,1,0,0,0,532,Not Specified,Behavioural Failure,Safety Notice (Amber) - General Issue
1329_T102314.216,3807,T102314.216,1329,Safety,Safety Notice (Amber) - General Issue,Formwork,FormAnswer,JPC - Safety - Access,2020-09-04,2020,9,Friday,26,1,0,0,0,532,Not Specified,Behavioural Failure,Safety Notice (Amber) - General Issue
1329_T102314.215,3808,T102314.215,1329,Safety,Safety Notice (Amber) - General Issue,Formwork,FormAnswer,JPC - Safety - Access,2020-09-02,2020,9,Wednesday,85,1,0,0,0,530,Not Specified,Behavioural Failure,Safety Notice (Amber) - General Issue
1329_T102314.214,3809,T102314.214,1329,Safety,Safety Notice (Amber) - General Issue,Concrete,FormAnswer,JPC - Safety - House Keeping,2020-09-02,2020,9,Wednesday,54,1,0,0,0,530,Not Specified,Behavioural Failure,Safety Notice (Amber) - General Issue
1329_T102314.213,3810,T102314.213,1329,Safety,Safety Notice (Amber) - General Issue,Main Contractor,FormAnswer,JPC - Safety - House Keeping,2020-09-02,2020,9,Wednesday,92,1,0,0,0,530,Not Specified,Behavioural Failure,Safety Notice (Amber) - General Issue
1329_T102314.212,3811,T102314.212,1329,Safety,Safety Notice (Green) - Good Observation,Main Contractor,FormAnswer,JPC - Safety - Access,2020-09-02,2020,9,Wednesday,32,0,0,0,0,530,Not Specified,Not Applicable,Safety Notice (Green) - Good Observation
1329_T102314.211,3812,T102314.211,1329,Safety,Safety Notice (Green) - Good Observation,Formwork,FormAnswer,JPC - Safety - Working At Height,2020-09-02,2020,9,Wednesday,44,1,0,0,0,530,Not Specified,Not Applicable,Safety Notice (Green) - Good Observation
1329_T92677.112,3813,T92677.112,1329,Quality,JPC - Quality Defect (compliance),Formwork,Not Specified,JPC - Quality - Workmanship,2020-09-02,2020,9,Wednesday,66,1,0,0,1,530,Not Specified,Not Applicable,JPC - Quality Defect (compliance)
1329_T92677.111,3814,T92677.111,1329,Quality,JPC - Quality Defect (compliance),Main Contractor,Not Specified,JPC - Quality - Workmanship,2020-09-02,2020,9,Wednesday,15,1,0,0,1,530,High,Not Applicable,JPC - Quality Defect (compliance)
1329_T92677.110,3815,T92677.110,1329,Quality,JPC - Quality Defect (compliance),Formwork,Not Specified,JPC - Quality - Workmanship,2020-09-02,2020,9,Wednesday,12,1,0,0,1,530,Not Specified,Not Applicable,JPC - Quality Defect (compliance)
1329_T92677.109,3816,T92677.109,1329,Quality,JPC - Quality Defect (compliance),Formwork,Not Specified,JPC - Quality - Workmanship,2020-09-02,2020,9,Wednesday,66,1,0,0,1,530,Not Specified,Not Applicable,JPC - Quality Defect (compliance)
1329_T92677.108,3817,T92677.108,1329,Quality,JPC - Quality Defect (compliance),Formwork,Not Specified,JPC - Quality - Workmanship,2020-09-02,2020,9,Wednesday,66,1,0,0,1,530,Not Specified,Not Applicable,JPC - Quality Defect (compliance)
1329_T91214.61,3818,T91214.61,1329,Safety,Safety Notice (Amber) - General Issue,Formwork,FormAnswer,JPC - Safety - Access,2020-09-02,2020,9,Wednesday,18,1,0,0,0,530,Not Specified,Not Applicable,Safety Notice (Amber) - General Issue
1329_T91214.60,3819,T91214.60,1329,Safety,Safety Notice (Amber) - General Issue,BSS Labour,FormAnswer,JPC - Safety - Plant & People Interface,2020-09-02,2020,9,Wednesday,18,1,0,0,0,530,Not Specified,Not Applicable,Safety Notice (Amber) - General Issue
1329_T91214.59,3820,T91214.59,1329,Safety,Safety Notice (Green) - Good Observation,Conservation,FormAnswer,JPC - Safety - House Keeping,2020-09-01,2020,9,Tuesday,23,1,0,0,0,529,Not Specified,Not Applicable,Safety Notice (Green) - Good Observation
